cell,dates,nums_cr,pages_table_start,line_order,title
Transmettre les plans de charpente EXE à OCTANT et SOJA pour synthèse ,['30-06-2011'],"[15, 16, 17, 18, 19]","[177, 188, 204, 215, 226]",12,BET STRUCTURE
Transmettre les plans structure à HSB en format papier suite validation en retour du Bureau de Contrôle ,['24-05-2011'],"[10, 11, 12, 13, 14]","[99, 120, 134, 153, 165]",23,BET STRUCTURE
Transmettre à PMN l’arase inférieur des tubes métalliques de support de mur rideau ,['08-09-2011'],"[20, 21, 22, 23, 24]","[238, 250, 260, 271, 283]",60,BET STRUCTURE
Transmettre à PMN l’arase inférieur des tubes métalliques de support de mur rideau FAIT par OCTANT ,['08-09-2011'],"[25, 26]","[292, 303]",2,BET STRUCTURE
Transmettre à SONDEFOR les notes de calcules et descentes de charges sur les pieux pour que ce dernier fournisse son étude ,['29-03-2011'],"[3, 4, 5, 6, 7]","[19, 27, 36, 46, 55]",8,BET STRUCTURE
"Une réservation sur la porte N°56 sera nécessaire pour son intégration, à placer sur les plans structure",['24-05-2011'],"[10, 11, 12, 13, 14]","[99, 120, 134, 153, 165]",12,BET STRUCTURE
"Vous transmettez des informations sur les Renfort métallique en lieu et place des plats carbones. 
 Il pourra être envisagé la mise en place de deux cadres en IPE120 en lieu et place des plats carbones. Cette solution n’empêcherait pas le 
développement de fissures à caractère esthétique. Nous localiser sur plan les réservations que vous voulez traiter de la sorte. ",['10-01-2013'],"[63, 64, 67, 68]","[486, 499, 527, 540]",25,BET STRUCTURE
Vous êtes invité à la réunion de synthèse qui se tiendra le Mardi après midi dans les locaux du GO ,['05-04-2011'],"[4, 5, 6, 7]","[27, 36, 46, 55]",13,BET STRUCTURE
"ci-joint en annexe une modification concernant les trémies  et dimensions des gaines de 
désenfumage des vestiaires ",['01-09-2011'],"[19, 20]","[226, 238]",78,BET STRUCTURE
transmettre les plans charpente à STEREC pour information ,['27-10-2011'],"[25, 26]","[292, 303]",7,BET STRUCTURE
"Annule et remplace la précédente, suite à réunion avec l‘architecte. 
Désenfumage des vestiaires individuels 
La surface au sol des vestiaires individuels, relevée sur le tableau de surfaces du DCE, est de 270 m². 
La surface utile des ouvrants de désenfumage est au minimum de 1/200ème  de la surface ci-dessus, soit 1,35 m² 
Le skydome a une taille de 1,20m x 1,20m, soit 1,44 m², ce qui est conforme. 
Les entrées d’air doivent donc avoir au total une taille au moins égale à la taille de cette évacuation. 
Les grilles doivent avoir une surface utile de 1,44 m². 
La dimension brute de l’entrée d’air du coin bébé est de 0,50 m² ; 
Les entrées d’air sous les porte-habits du coin beauté sont doublées, à 2 x 1,30 m x 0,40 m, soit 1,04 m² ; 
L’entrée d’air du rangement fauteuils roulants est doublée, à 2 m x 0,50 m, soit 1 m². 
Surface brute totale 2,54 m². 
Pour obtenir la surface utile définie plus haut de 1,44 m² les grilles auront environ 60% de surface libre. 
Les gaines auront au minimum la taille des ouvrants qu’elles alimentent, ce qui signifie que la grille des entrées d’air agrandies sera doublée 
elle aussi. ",['01-09-2011'],"[19, 20, 23]","[227, 238, 271]",49,BET FLUIDES
"Communauté d’Agglomération des Portes du Hainaut – Construction d’un Centre Aquatique à St Amand Les Eaux – CR MOE N° 59 
 du 10/01/13 ","['10-01-2013', '24-01-2013']","[59, 60, 61]","[427, 443, 459]",75,BET FLUIDES
"D&H renouvelle sa demande à OCTANT et/ou SOJA pour la confirmation du nombre et Ø des fourreaux à mettre à disposition des 
alarmes, caméra, et contrôle d’accès.  ",['16-06-2011'],"[13, 14, 15, 16, 17]","[153, 165, 177, 188, 204]",16,BET FLUIDES
"Instruire les devis ETDE sur : 
• 
La gaine de soufflage sur MR manquante , (description) du hall du bassin d’apprentissage, (habillage décrit pour le lot 
métallerie). 
• 
Le devis sur le remplacement de la gaine d’amenée AF désenfumage depuis le sous sol prévue initialement en béton 
• ",['20-10-2011'],"[24, 25, 26]","[283, 292, 303]",25,BET FLUIDES
"POINT REPONSE SOJA A ETDE 
Dimension des grilles de désenfumage  
Réponse SOJA DU 7/07/11  
Désenfumage des vestiaires individuels  
La surface des vestiaires individuels, relevée dur le tableau de surfaces du DCE, est de 270 m². 
La surface utile des ouvrants de désenfumage est au minimum de 1/200ème  de la surface ci-dessus, soit 1,35 m² 
Le skydome a une taille de 1,30m x 1,30m, soit 1,69 m², ce qui est conforme. 
Les entrées d’air doivent donc avoir au total une taille au moins égale à la taille de cette évacuation. 
Les grilles citées dans votre mail, que je n’ai pas vérifiées, sont respectivement de : 
650 mm x 400 mm = 0,26 m² 
650 mm x 400 mm =  0,26 m² 
1000 mm x 1000 mm = 1,00 m² 
1000 mm x 500 mm = 0,50 m² 
Donnent une surface totale de 2,02 m² 
Pour avoir une surface utile de 1,69 m², il faut donc que le pourcentage d’ouverture soit de 84% ou plus. Les gaines auront au minimum la 
taille des ouvrants qu’elles alimentent. 
Désenfumage des vestiaires collectifs 
La surface des vestiaires collectifs, relevée dur le tableau de surfaces du DCE, est de 142 m². 
La surface utile des ouvrants de désenfumage est au minimum de 1/200ème  de la surface ci-dessus, soit 0,71 m² 
Le skydome a une taille de 1,20m x 1,20m, soit 1,44 m², ce qui est largement conforme. 
Les entrées d’air doivent donc avoir au total une taille au moins égale à la taille de cette évacuation. 
L’entrée d’air prévue par un ouvrant en façade a une surface de 1,14 m² 
Cette valeur serait suffisante au regard de la taille du local, mais insuffisante pour l’évacuation prévue. 
Après consultation de l’architecte, la meilleure solution serait de réduire la taille du skydome à 1m x 1m. 
Le désenfumage serait alors conforme. ",['07-07-2011'],"[16, 17]","[188, 204]",46,BET FLUIDES
Page 6 sur 14 ,"['10-01-2013', '24-01-2013']","[59, 60, 61]","[427, 443, 459]",77,BET FLUIDES
"Rappel/ 
• 
Transmettre l’ensemble des notes de calculs demandés, et par ETDE et par le MO. ( voir listing ETDE). 
• 
Transmettre un plan d’implantation des socles pour les équipements tels les pompes, les pré-filtres, PAC, armoires et autres…. 
• 
Transmettre un plan complet du système de désenfumage au Bureau de Contrôle pour observations 
• 
Reprendre vos fonds de plans suite à la modification sur l’amenée d’air de la gaine de soufflage sur MR du hall bassin 
d’apprentissage, et pour ETDE, et pour SAM+ et pour vos futurs DOE. 
• 
Répondre à la demande de ETDE sur les types de chasses d’eau des WC , soit chasse directe soit réservoir 
• 
Suivant demande du BC, plan CF/cf 
• 
Transmettre vos observations suivant le carnet de matériel plomberie pour commande par ETDE des équipements ",['20-10-2011'],"[24, 25, 26]","[283, 292, 303]",17,BET FLUIDES
"Répondre à la demande d’ErDF sur les sections du câble d’alimentation du transformateur suite au bilan de puissance remanié de 400 à 800 
KWA ","['07-07-2011', '28-07-2011']","[16, 17, 18]","[188, 204, 215]",49,BET FLUIDES
Transmettre des fiches d’observations suite à la transmission des FT de ETDE ,['29-03-2011'],"[3, 4, 5, 6, 7]","[19, 27, 36, 46, 55]",7,BET FLUIDES
Transmettre les informations demandés par D&H sur les vidanges bassins ,['29-03-2011'],"[3, 4, 5, 6, 7]","[19, 27, 36, 46, 55]",5,BET FLUIDES
Transmettre à ETDE la technique retenue pour lutter contre les légionellose dans les réseaux d’eaux chaudes sanitaires ,['21-03-2013'],"[69, 70, 71, 72, 72, 75, 76]","[554, 573, 592, 608, 626, 660, 677]",11,BET FLUIDES
"Vous prononcer sur le CR de synthèse du 13/12/2012 
SOJA, ING.Mr HERBOMMEL 
OCTANT, MOE.Mr BRICHE 
ETDE, Mrs BULTEL & OISEL 
fournisseur PAC TRANE, Mr LEJEUNE 
MAITRISE D’OUVRAGE, Mr DEBAILLEUX 
Les points suivant ont étés abordé : 
1. 
POMPE A CHALEUR 
2. 
EAUX CHAUDE SANITAIRE 
3. 
ULTRAFILTRATION 
1) 
Point POMPE A CHALEUR : 
ETDE propose à SOJA une modification sur le principe de fonctionnement de la pompe à chaleur. 
Suite à cette demande de modification, SOJA demande à ETDE : 
• 
De transmettre cette proposition sous forme de plans PAC pour validation du BET SOJA. 
• 
L’ajout d’une vanne sur l’arrivée du ballon tampon sur les plans PAC qu’ETDE devra transmettre. 
• 
Un additif à l’analyse fonctionnelle. 
Suite à l’acceptation de principe par SOJA de cette modification ETDE, ETDE demande à SOJA : 
• 
De mettre à jour les plans EXE SOJA suite à la réception des plans PAC ETDE pour validations ou observations. 
• 
De mettre à jour le schéma de principe de la PAC. 
• 
De prévoir les modifications sur les schémas et plans de réseaux de traitement d’eau pour l’alimentation des bassins suite aux 
arrêts technique et pour les renouvellements journaliers sur les puits des eaux de nappe  et en conservant la possibilité de remplir 
les bassins pour les vidanges et pour le renouvellement journalier sur le réseaux AEP. 
OCTANT demande à la Maîtrise d’Ouvrage : 
• 
de bien vouloir prendre contact avec les usines d’embouteillage se servant des eaux de la même nappe afin d’établir une 
convention pour la prévention en cas de pollution de la nappe. Les analyses d’eaux babituelles en piscine ne traitent que les taux 
de chlore. 
2) 
POINT EAUX CHAUDES SANITAIRES 
Point sur les risques de légionelles 
• 
ETDE soulève le risque de contenance des volumes d’eaux stagnant dans les réseaux d’eaux chaude sanitaire, moins de trois litres 
de la production au puisage. 
• 
SOJA demande a ETDE à ce que les demandes du cahiers des charges soient scupuleusement resceptées, soit moins de trois litres 
afin de ne pas avoir à créer de choc thermique sur les réseaux. 
• 
SOJA demande à ETDE de bien vouloir vérifier en fonction du matériel retenu par l’entreprise et des longueurs de réseaux si 
l’obtention de la réglementation est atteinte. (vérification du volume d’eau dans le ou les échangeurs concernés et les réseaux 
attenants depuis la source de production jusqu’au(x) puisage(s)). 
3) 
POINT ULTRAFILTRATION 
ETDE demande à OCTANT / SOJA de rehausser la cuve extérieure de l’ultrafiltre à moins cinquante centimètres du niveau fini extérieur. 
Octant et D&H reprendrons à cet effet les aménagements des gradins minérals extérieurs d’accès aux plages végétales. ",['10-01-2013'],"[59, 60, 61, 62, 63, 64, 66, 67]","[427, 443, 459, 473, 487, 500, 514, 527]",66,BET FLUIDES
"-les visa n°06  des documentations techniques 36-37-38-39-40-41-42-43-44-45-46-47-48-49-50-51-52 et 53 
- le visa n°07 des documentations techniques 55, accompagné de la fiche technique de l’entreprise ",['15-12-2011'],"[29, 30]","[323, 334]",9,BET FLUIDES
":Vous annoncez que les surfaces utilent des grilles de désenfumage sont plus généralement à 70% de passage libre, surface utile
Il y a des incohérences entre vos demandes et la réalisté sur site, vous demandez des grilles au moins équivalente au gaines d’aménée d’air ; 
mais par exemple, vous demandez : 
Nous avons une gaine de 1000X500 sur l’extérieur, gaine d’arrivée d’air neuf, qui alimente une grille de 1000X900 intérieur, (dimensions 
ETDE, fiche technique 34 du 26/07/11) alors que la grille de façade fait 1000X500 ",['28-07-2011'],[18],[215],36,BET FLUIDES
Bilan de puissance à transmettre à ERDF par SOJA  ,['17-05-2011'],"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[79, 102, 120, 135, 153, 165, 177, 188, 204, 215, 227, 238]",12,BET FLUIDES
"D&H a transmis un mail récapitulatif sur les pénétrations réseaux à l’intérieur du bâtiment le 5 avril 2011 à 15h12 et demande à 
SOJA et OCTANT d’en faire une validation suite à une synthèse ",['17-05-2011'],"[9, 10, 11, 12, 13, 14, 15, 16, 17]","[79, 102, 120, 135, 153, 165, 177, 188, 204]",16,BET FLUIDES
DEMANDE BC à SOJA : ,['08-09-2011'],"[20, 21, 22, 23]","[238, 250, 260, 271]",59,BET FLUIDES
"DEMANDE ET OBS BC 
EL01 PLAN ELECTRICITE REZ DE JARDIN 17/09/2011 OB 
La ventilation haute et basse pour le transformateur ne doivent pas se trouver 
implanter au même endroit, les deux ventilations doivent être implanter au niveau 
du mur opposé de façon à réaliser un brassage d'air.(rappel) 
> EL02 PLAN REZ DE CHAUSSEE 17/09/2011 OB 
Nous préciser l'indice de protection aux influences externes, pour les prises de courants 
(bloc 2 PC encastré et protégé de type R).(Rappel) ",['15-09-2011'],"[21, 22]","[250, 260]",17,BET FLUIDES
"DEMANDES ETDE A SOJA 
- L’arrivée des réseaux issus du forage se situe trop près du mur, ce qui implique un passage profond 
sous les longrines ou un déplacement à prévoir de l’arrivée de ces réseaux, attention aux rayons de 
courbure des tubes (1) 
- Le siphon de sol se situant au milieu du local PAC sera surement problématique car il se situe sous la 
Pompe à Chaleur (2) 
- Merci de nous transmettre une coupe pour le passage avec le réseau EP ainsi que toutes les altimétries 
du réseau PAC (3) 
- Un réseau EU traverse la cuve d’ultrafiltration (4) 
- Les diamètres indiqués pour les forages DN160 et DN250 sont différents des diamètres indiqués 
dans le marché de base, ce qui impliquera une incidence financière. (5) Nous portons plus 
particulièrement l’attention sur le réseau de refoulement du forage qui est maintenant dimensionné 
pour un débit de 130 m3/h (d’où le DN250). Ce débit est incompatible avec l’étude de faisabilité 
géologique et hydrogéologique d’EGEE Développement de Novembre 2009 qui indique un débit de pointe 
de 60 m3/h. De plus les forages déjà réalisés à ce jour ont été dimensionnés avec ce débit de pointe. 
Nous sommes aujourd’hui dans l’attente du rapport des essais de ces forages. 
- Les dimensions de la fosse de relevage sur le plan sont 850x1050x1500 ht. 
Dans notre bordereau n°7, nous préconisions les dimensions 850x1700x1500 ht pour pouvoir implanter 
les deux pompes de relevage. 
Nous attendons un plan de coupe de cette fosse pour valider la profondeur de la fosse. 
- Comment sont prévus les raccordements des fourreaux électriques provenant des forages ? ",['24-05-2011'],[10],[102],38,BET FLUIDES
"Demande BC VERITAS 
CRCT N°4 DU BC 
Suite aux ADEX N°13 et 18 Nous n'avons pas reçu de suite à nos avis, la ventilation du local PAC n'a 
pas été précisée, ni son déclenchement en marche forcée, elle doit être 
conforme à la norme NFEN 378-3. Transmettre les plans modifiés 
reprenant l'ensemble des CCF ",['07-06-2012'],"[59, 60, 61]","[427, 443, 459]",8,BET FLUIDES
Demande ETDE ,['25-08-2011'],"[18, 19, 20]","[215, 227, 238]",69,BET FLUIDES
"Désenfumage des vestiaires collectifs 
La surface des vestiaires collectifs est de 142 m². 
La surface utile des ouvrants de désenfumage est au minimum de 1/200ème  de la surface ci-dessus, soit 0,71 m² 
Après consultation de l’architecte, la taille du skydome a été réduite à 1m x 1m. 
Les entrées d’air doivent donc avoir au total une taille au moins égale à la taille de cette évacuation. 
L’entrée d’air prévue par un ouvrant en façade a une surface de 1,14 m² 
Cette valeur est suffisante au regard de la taille du local. ",['01-09-2011'],[19],[227],57,BET FLUIDES
"Désenfumage des vestiaires collectifs 
La surface des vestiaires collectifs est de 142 m². 
La surface utile des ouvrants de désenfumage est au minimum de 1/200ème  de la surface ci-dessus, soit 0,71 m² 
Après consultation de l’architecte, la taille du skydome a été réduite à 1m x 1m. 
Les entrées d’air doivent donc avoir au total une taille au moins égale à la taille de cette évacuation. 
L’entrée d’air prévue par un ouvrant en façade a une surface de 1,14 m² 
Cette valeur est suffisante au regard de la taille du local. 
ci-joint en annexe une modification concernant les trémies  et dimensions des gaines de désenfumage des vestiaires ",['01-09-2011'],"[20, 23]","[238, 271]",58,BET FLUIDES
